Date,Open,High,Low,Close,Adj Close,Volume
2019-10-18,11190.209961,11237.379883,11154.860352,11180.219727,11180.219727,2561700
2019-10-21,11166.240234,11188.129883,11147.860352,11184.150391,11184.150391,1760000
2019-10-22,11221.190430,11271.250000,11218.250000,11271.250000,11271.250000,2112800
2019-10-23,11266.179688,11281.120117,11209.099609,11239.669922,11239.669922,2304700
2019-10-24,11266.839844,11320.139648,11254.589844,11320.139648,11320.139648,2106800
2019-10-25,11336.639648,11347.179688,11281.370117,11296.120117,11296.120117,1966200
2019-10-28,11321.990234,11341.030273,11295.440430,11315.019531,11315.019531,1737800
2019-10-29,11347.389648,11373.950195,11292.830078,11333.870117,11333.870117,2228000
2019-10-30,11336.969727,11380.280273,11306.950195,11380.280273,11380.280273,1993100
2019-10-31,11393.679688,11428.419922,11358.709961,11358.709961,11358.709961,2507400
2019-11-01,11373.700195,11399.530273,11335.509766,11399.530273,11399.530273,1920500
2019-11-04,11451.719727,11559.070313,11451.719727,11556.849609,11556.849609,2378900
2019-11-05,11576.179688,11644.030273,11576.179688,11644.030273,11644.030273,2333100
2019-11-06,11645.080078,11668.200195,11601.700195,11653.070313,11653.070313,2666600
2019-11-07,11642.910156,11647.469727,11552.080078,11606.559570,11606.559570,2358500
2019-11-08,11620.889648,11642.410156,11561.309570,11579.540039,11579.540039,2109500
2019-11-11,11570.330078,11570.330078,11409.830078,11427.280273,11427.280273,2387200
2019-11-12,11463.330078,11520.370117,11459.679688,11520.370117,11520.370117,2003100
2019-11-13,11483.240234,11509.370117,11439.089844,11467.830078,11467.830078,1957000
2019-11-14,11488.740234,11498.250000,11424.769531,11450.419922,11450.419922,2312000
2019-11-15,11485.459961,11552.250000,11485.459961,11525.599609,11525.599609,2446300
2019-11-18,11543.799805,11599.780273,11532.969727,11599.780273,11599.780273,1943800
2019-11-19,11608.480469,11656.400391,11576.790039,11656.400391,11656.400391,1908800
2019-11-20,11645.730469,11649.070313,11591.730469,11631.200195,11631.200195,1896800
2019-11-21,11573.839844,11573.839844,11478.429688,11558.269531,11558.269531,1861200
2019-11-22,11556.750000,11577.019531,11534.150391,11566.799805,11566.799805,1840600
2019-11-25,11590.809570,11604.750000,11559.330078,11561.580078,11561.580078,2150400
2019-11-26,11608.370117,11642.959961,11576.820313,11576.820313,11576.820313,3254400
2019-11-27,11590.809570,11651.730469,11590.809570,11647.459961,11647.459961,2166700
2019-11-28,11641.700195,11654.059570,11604.679688,11617.080078,11617.080078,1977000
2019-11-29,11616.879883,11623.589844,11485.160156,11489.570313,11489.570313,2296900
2019-12-02,11509.940430,11524.849609,11454.379883,11502.830078,11502.830078,2131300
2019-12-03,11473.320313,11531.580078,11460.059570,11531.580078,11531.580078,1884000
2019-12-04,11511.820313,11513.830078,11457.429688,11510.469727,11510.469727,0
2019-12-05,11546.750000,11604.389648,11546.750000,11594.650391,11594.650391,0
2019-12-06,11639.799805,11657.650391,11577.830078,11609.639648,11609.639648,1975900
2019-12-09,11635.469727,11678.360352,11631.030273,11660.769531,11660.769531,0
2019-12-10,11647.780273,11649.730469,11607.259766,11627.839844,11627.839844,0
2019-12-11,11635.070313,11700.769531,11622.580078,11700.769531,11700.769531,2258900
2019-12-12,11766.980469,11875.980469,11766.980469,11836.419922,11836.419922,2486200
2019-12-13,11937.900391,11990.780273,11913.019531,11927.730469,11927.730469,2969000
2019-12-16,11915.610352,11975.730469,11915.610352,11939.769531,11939.769531,2643500
2019-12-17,11939.620117,12097.009766,11939.620117,12097.009766,12097.009766,2495800
2019-12-18,12061.099609,12125.900391,12059.919922,12122.450195,12122.450195,0
2019-12-19,12082.980469,12111.769531,12008.160156,12018.900391,12018.900391,2236200
2019-12-20,12001.559570,12028.219727,11937.450195,11959.080078,11959.080078,2649800
2019-12-23,11969.139648,12022.230469,11960.209961,12022.230469,12022.230469,1907900
2019-12-24,12023.790039,12027.599609,11976.379883,11976.379883,11976.379883,1724100
2019-12-25,11978.940430,12032.370117,11973.950195,12008.129883,12008.129883,1518600
2019-12-26,12018.379883,12030.660156,11982.639648,12001.009766,12001.009766,1618300
2019-12-27,12032.719727,12093.019531,12032.719727,12091.589844,12091.589844,1868500
2019-12-30,12094.809570,12114.889648,12046.219727,12053.370117,12053.370117,1890200
2019-12-31,12019.190430,12047.750000,11997.139648,11997.139648,11997.139648,1742700
2020-01-02,12026.500000,12110.740234,12026.230469,12100.480469,12100.480469,2023800
2020-01-03,12167.440430,12197.639648,12023.599609,12110.429688,12110.429688,2572900
2020-01-06,12035.709961,12040.080078,11953.360352,11953.360352,11953.360352,2345200
2020-01-07,11961.969727,11986.030273,11822.400391,11880.320313,11880.320313,2338400
2020-01-08,11818.759766,11899.669922,11777.450195,11817.099609,11817.099609,2428800
2020-01-09,11889.459961,11992.549805,11889.459961,11970.629883,11970.629883,2036900
2020-01-10,12009.269531,12038.209961,11959.059570,12024.650391,12024.650391,1869000
2020-01-13,12069.610352,12113.419922,12037.240234,12113.419922,12113.419922,2292300
2020-01-14,12161.730469,12186.620117,12140.269531,12179.809570,12179.809570,2255300
2020-01-15,12169.919922,12169.919922,12048.009766,12091.879883,12091.879883,1943800
2020-01-16,12006.080078,12075.540039,12006.080078,12066.929688,12066.929688,2049000
2020-01-17,12080.719727,12117.549805,12055.910156,12090.290039,12090.290039,2009700
2020-01-20,12107.559570,12151.419922,12101.549805,12118.709961,12118.709961,2095100
2020-01-30,11933.230469,11933.230469,11418.219727,11421.740234,11421.740234,4917300
2020-01-31,11494.030273,11594.209961,11436.950195,11495.099609,11495.099609,3130700
2020-02-03,11365.900391,11365.900391,11138.030273,11354.919922,11354.919922,3472200
2020-02-04,11399.459961,11581.360352,11393.030273,11555.919922,11555.919922,2731100
2020-02-05,11601.549805,11620.419922,11512.709961,11573.620117,11573.620117,2624400
2020-02-06,11605.110352,11749.679688,11605.110352,11749.679688,11749.679688,2305400
2020-02-07,11712.709961,11712.709961,11592.089844,11612.809570,11612.809570,2182700
2020-02-10,11514.719727,11598.030273,11423.339844,11574.070313,11574.070313,2328300
2020-02-11,11614.250000,11678.580078,11614.250000,11664.040039,11664.040039,1845400
2020-02-12,11693.400391,11801.519531,11693.400391,11774.190430,11774.190430,2120500
2020-02-13,11813.500000,11854.980469,11784.940430,11791.780273,11791.780273,2132400
2020-02-14,11806.519531,11840.790039,11788.870117,11815.700195,11815.700195,1697100
2020-02-17,11770.299805,11775.559570,11724.820313,11763.509766,11763.509766,1837200
2020-02-18,11700.910156,11717.099609,11642.950195,11648.980469,11648.980469,1882600
2020-02-19,11655.370117,11783.429688,11654.160156,11758.839844,11758.839844,2169000
2020-02-20,11785.780273,11827.830078,11714.150391,11725.089844,11725.089844,2035400
2020-02-21,11721.160156,11755.169922,11661.629883,11686.349609,11686.349609,1952700
2020-02-24,11615.280273,11615.280273,11512.080078,11534.870117,11534.870117,2347100
2020-02-25,11506.740234,11567.089844,11415.469727,11540.230469,11540.230469,2158400
2020-02-26,11468.599609,11494.219727,11408.059570,11433.620117,11433.620117,2640000
2020-02-27,11436.959961,11470.230469,11274.519531,11292.169922,11292.169922,3360600
2020-03-02,11184.660156,11282.049805,11049.849609,11170.459961,11170.459961,3204100
2020-03-03,11279.860352,11390.240234,11279.860352,11327.719727,11327.719727,2572300
2020-03-04,11368.250000,11392.349609,11297.809570,11392.349609,11392.349609,2245300
2020-03-05,11454.650391,11525.320313,11454.650391,11514.820313,11514.820313,2291000
2020-03-06,11471.360352,11471.360352,11310.320313,11321.809570,11321.809570,2518500
2020-03-09,11221.759766,11221.759766,10977.639648,10977.639648,10977.639648,3897400
2020-03-10,10907.620117,11032.469727,10830.219727,11003.540039,11003.540039,3544100
2020-03-11,11022.820313,11088.230469,10885.910156,10893.750000,10893.750000,2804700
2020-03-12,10845.389648,10845.389648,10359.669922,10422.320313,10422.320313,4844200
2020-03-13,10091.030273,10171.200195,9636.150391,10128.870117,10128.870117,5906200
2020-03-16,10069.419922,10130.799805,9717.769531,9717.769531,9717.769531,3783600
2020-03-17,9538.639648,9677.070313,9371.349609,9439.629883,9439.629883,4504100
2020-03-18,9453.980469,9509.610352,9218.669922,9218.669922,9218.669922,3991000
2020-03-19,9085.280273,9085.280273,8523.629883,8681.339844,8681.339844,5702600
2020-03-20,8816.860352,9264.419922,8816.860352,9234.089844,9234.089844,4683400
2020-03-23,9025.549805,9029.519531,8750.139648,8890.030273,8890.030273,136500
2020-03-24,9083.780273,9415.639648,9083.780273,9285.620117,9285.620117,2920600
2020-03-25,9426.429688,9722.370117,9426.429688,9644.750000,9644.750000,3565400
2020-03-26,9667.139648,9739.730469,9565.019531,9736.360352,9736.360352,2795400
2020-03-27,9807.900391,9954.860352,9691.139648,9698.919922,9698.919922,3349400
2020-03-30,9571.219727,9655.700195,9415.519531,9629.429688,9629.429688,2274000
2020-03-31,9689.620117,9789.809570,9630.299805,9708.059570,9708.059570,2882300
2020-04-01,9726.200195,9736.000000,9663.629883,9663.629883,9663.629883,2434800
2020-04-06,9707.750000,9818.740234,9651.519531,9818.740234,9818.740234,2987300
2020-04-07,9928.160156,10039.150391,9928.160156,9996.389648,9996.389648,3205000
2020-04-08,10010.639648,10149.759766,9984.660156,10137.469727,10137.469727,3117000
2020-04-09,10173.259766,10246.839844,10092.360352,10119.429688,10119.429688,3058700
2020-04-10,10105.429688,10165.120117,10103.769531,10157.610352,10157.610352,2365200
2020-04-13,10147.559570,10179.400391,10080.650391,10099.219727,10099.219727,2456300
2020-04-14,10130.650391,10344.129883,10130.650391,10332.940430,10332.940430,2847000
2020-04-15,10366.769531,10461.839844,10366.769531,10447.209961,10447.209961,3333800
2020-04-16,10385.780273,10425.290039,10317.129883,10375.480469,10375.480469,2770300
2020-04-17,10554.549805,10710.150391,10552.580078,10597.040039,10597.040039,3725200
2020-04-20,10612.450195,10637.639648,10542.959961,10586.709961,10586.709961,2298700
2020-04-21,10544.799805,10544.799805,10278.950195,10288.419922,10288.419922,3392700
2020-04-22,10256.110352,10310.849609,10140.089844,10307.740234,10307.740234,2531000
2020-04-23,10370.129883,10462.700195,10294.879883,10366.509766,10366.509766,2633300
2020-04-24,10367.969727,10386.929688,10324.200195,10347.360352,10347.360352,2400100
2020-04-27,10407.490234,10578.959961,10407.490234,10567.269531,10567.269531,3281100
2020-04-28,10580.250000,10620.519531,10537.709961,10616.059570,10616.059570,3260300
2020-04-29,10656.400391,10794.830078,10656.400391,10772.219727,10772.219727,3529100
2020-04-30,10826.259766,11012.780273,10826.259766,10992.139648,10992.139648,3909100
2020-05-04,10781.509766,10781.509766,10658.500000,10720.480469,10720.480469,3113100
2020-05-05,10756.950195,10833.530273,10735.009766,10774.610352,10774.610352,2817200
2020-05-06,10771.089844,10828.730469,10708.099609,10774.980469,10774.980469,3137600
2020-05-07,10778.530273,10890.870117,10775.160156,10842.919922,10842.919922,2849600
2020-05-08,10883.219727,10970.700195,10883.219727,10901.419922,10901.419922,3169900
2020-05-11,10942.179688,11039.110352,10942.179688,11013.259766,11013.259766,3370600
2020-05-12,10974.509766,10974.509766,10854.509766,10879.469727,10879.469727,3047800
2020-05-13,10861.009766,10938.269531,10828.929688,10938.269531,10938.269531,2677400
2020-05-14,10894.169922,10894.169922,10777.459961,10780.879883,10780.879883,3054300
2020-05-15,10833.160156,10904.009766,10730.549805,10814.919922,10814.919922,2749400
2020-05-18,10753.209961,10812.870117,10730.700195,10740.549805,10740.549805,2716100
2020-05-19,10812.790039,10924.790039,10812.790039,10860.440430,10860.440430,3048200
2020-05-20,10892.759766,10933.980469,10860.150391,10907.799805,10907.799805,2731300
2020-05-21,10933.209961,11021.660156,10933.209961,11008.309570,11008.309570,2787700
2020-05-22,10977.549805,10977.549805,10804.559570,10811.150391,10811.150391,2923700
2020-05-25,10812.940430,10874.540039,10719.250000,10871.179688,10871.179688,2222100
2020-05-26,10903.320313,11046.219727,10903.320313,10997.209961,10997.209961,2886300
2020-05-27,11023.929688,11069.719727,10972.250000,11014.660156,11014.660156,2794500
2020-05-28,11040.620117,11087.530273,10915.299805,10944.190430,10944.190430,3122300
2020-05-29,10921.160156,10965.030273,10861.900391,10942.160156,10942.160156,3589800
2020-06-01,10971.400391,11109.290039,10971.400391,11079.019531,11079.019531,2655700
2020-06-02,11109.269531,11170.490234,11102.969727,11127.929688,11127.929688,2754300
2020-06-03,11182.519531,11330.519531,11182.519531,11320.160156,11320.160156,3776100
2020-06-04,11373.940430,11425.419922,11341.580078,11393.230469,11393.230469,3539700
2020-06-05,11418.009766,11482.360352,11411.940430,11479.400391,11479.400391,3400800
2020-06-08,11539.000000,11631.889648,11528.440430,11610.320313,11610.320313,3822500
2020-06-09,11600.610352,11640.450195,11537.379883,11637.110352,11637.110352,3023600
2020-06-10,11635.990234,11740.900391,11621.019531,11720.160156,11720.160156,3477600
2020-06-11,11738.490234,11771.120117,11516.589844,11535.769531,11535.769531,4457500
2020-06-12,11406.540039,11442.299805,11244.639648,11429.940430,11429.940430,3367500
2020-06-15,11436.280273,11469.839844,11299.450195,11306.259766,11306.259766,3034000
2020-06-16,11380.669922,11542.250000,11380.669922,11511.639648,11511.639648,2915500
2020-06-17,11525.500000,11550.320313,11482.320313,11534.589844,11534.589844,3138800
2020-06-18,11534.200195,11567.419922,11485.389648,11548.330078,11548.330078,3404900
2020-06-19,11557.269531,11584.879883,11542.370117,11549.860352,11549.860352,4580400
2020-06-22,11553.910156,11632.879883,11553.910156,11572.929688,11572.929688,2950700
2020-06-23,11618.419922,11679.400391,11530.849609,11612.360352,11612.360352,3057500
2020-06-24,11647.860352,11701.230469,11637.790039,11660.669922,11660.669922,2861900
2020-06-29,11608.799805,11608.799805,11500.650391,11542.620117,11542.620117,2922300
2020-06-30,11563.599609,11638.000000,11563.599609,11621.240234,11621.240234,2935300
2020-07-01,11622.639648,11736.389648,11622.639648,11703.419922,11703.419922,2868400
2020-07-02,11694.099609,11805.209961,11690.950195,11805.139648,11805.139648,3060100
2020-07-03,11857.900391,11933.589844,11857.900391,11909.160156,11909.160156,3536100
2020-07-06,11941.839844,12116.700195,11941.839844,12116.700195,12116.700195,4451500
2020-07-07,12176.790039,12249.950195,12028.570313,12092.969727,12092.969727,4263000
2020-07-08,12086.129883,12190.269531,12083.839844,12170.190430,12170.190430,3598500
2020-07-09,12222.900391,12273.429688,12181.339844,12192.690430,12192.690430,3882900
2020-07-10,12250.440430,12253.580078,12030.200195,12073.679688,12073.679688,4166700
2020-07-13,12109.610352,12216.240234,12109.610352,12211.559570,12211.559570,3558300
2020-07-14,12202.889648,12228.309570,12143.910156,12209.009766,12209.009766,3333000
2020-07-15,12233.990234,12320.480469,12162.519531,12202.849609,12202.849609,3905800
2020-07-16,12173.040039,12220.929688,12107.040039,12157.740234,12157.740234,3196600
2020-07-17,12195.719727,12266.929688,12144.620117,12181.559570,12181.559570,3396200
2020-07-20,12205.250000,12221.330078,12065.799805,12174.540039,12174.540039,2819300
2020-07-21,12242.320313,12450.160156,12242.320313,12397.549805,12397.549805,3529000
2020-07-22,12389.759766,12486.950195,12389.400391,12473.269531,12473.269531,3424000
2020-07-23,12423.019531,12429.759766,12347.860352,12413.040039,12413.040039,3426700
2020-07-24,12467.429688,12502.839844,12266.549805,12304.040039,12304.040039,3996200
2020-07-27,12618.690430,12686.360352,12586.910156,12588.299805,12588.299805,3687300
2020-07-28,12951.719727,13031.700195,12533.190430,12586.730469,12586.730469,4457700
2020-07-29,12530.740234,12660.870117,12488.009766,12540.969727,12540.969727,3067000
2020-07-30,12691.860352,12769.469727,12616.830078,12722.919922,12722.919922,3244900
2020-07-31,12653.459961,12733.480469,12635.709961,12664.799805,12664.799805,3171700
2020-08-03,12642.730469,12673.019531,12506.589844,12513.030273,12513.030273,3391600
2020-08-04,12577.879883,12709.919922,12577.879883,12709.919922,12709.919922,3465700
2020-08-05,12762.339844,12816.389648,12739.990234,12802.299805,12802.299805,3917200
2020-08-06,12894.240234,12971.870117,12851.200195,12913.500000,12913.500000,4098100
2020-08-07,12901.429688,12912.629883,12791.179688,12828.870117,12828.870117,3831300
2020-08-10,12786.799805,12933.160156,12786.799805,12894.000000,12894.000000,3952000
2020-08-11,12856.459961,12906.009766,12780.190430,12780.190430,12780.190430,3726400
2020-08-12,12713.629883,12730.959961,12625.540039,12670.349609,12670.349609,3440300
2020-08-13,12758.870117,12812.799805,12717.129883,12763.129883,12763.129883,3631900
2020-08-14,12709.969727,12801.309570,12679.190430,12795.459961,12795.459961,3896200
2020-08-17,12813.940430,12956.110352,12800.690430,12956.110352,12956.110352,4310300
2020-08-18,12974.959961,12981.580078,12840.250000,12872.139648,12872.139648,3911700
2020-08-19,12904.839844,12950.110352,12778.639648,12778.639648,12778.639648,4459400
2020-08-20,12764.750000,12764.750000,12144.759766,12362.639648,12362.639648,6063400
2020-08-21,12462.519531,12638.650391,12462.519531,12607.839844,12607.839844,3778800
2020-08-24,12629.780273,12702.940430,12567.950195,12647.129883,12647.129883,3397300
2020-08-25,12706.400391,12814.559570,12698.849609,12758.250000,12758.250000,3891600
2020-08-26,12768.959961,12833.290039,12734.690430,12833.290039,12833.290039,3413200
2020-08-27,12888.650391,12960.679688,12786.450195,12797.309570,12797.309570,4956500
2020-08-28,12759.299805,12799.160156,12674.570313,12728.849609,12728.849609,3774200
2020-08-31,12763.440430,12831.379883,12591.450195,12591.450195,12591.450195,4820400
2020-09-01,12617.389648,12703.280273,12565.830078,12703.280273,12703.280273,4070500
2020-09-02,12772.429688,12802.610352,12646.469727,12699.500000,12699.500000,3968600
2020-09-03,12774.969727,12857.790039,12732.320313,12757.969727,12757.969727,5711400
2020-09-04,12645.919922,12655.669922,12559.780273,12637.950195,12637.950195,5122000
2020-09-07,12645.929688,12725.049805,12575.360352,12601.400391,12601.400391,5406000
2020-09-08,12637.419922,12702.549805,12614.719727,12663.559570,12663.559570,4243200
2020-09-09,12592.179688,12616.570313,12480.500000,12608.580078,12608.580078,4223700
2020-09-10,12665.740234,12708.639648,12650.400391,12691.750000,12691.750000,4738300
2020-09-11,12697.459961,12701.790039,12616.679688,12675.950195,12675.950195,4644800
2020-09-14,12680.410156,12793.070313,12680.410156,12787.820313,12787.820313,3515300
2020-09-15,12787.419922,12857.730469,12773.230469,12845.650391,12845.650391,3475900
2020-09-16,12989.809570,13021.679688,12948.719727,12976.759766,12976.759766,3609400
2020-09-17,12920.150391,12972.519531,12851.519531,12872.740234,12872.740234,3259900
2020-09-18,12858.599609,12927.809570,12841.089844,12875.620117,12875.620117,3858100
2020-09-21,12874.610352,12952.309570,12795.089844,12795.120117,12795.120117,3612600
2020-09-22,12786.910156,12786.910156,12632.740234,12645.509766,12645.509766,3420700
2020-09-23,12656.299805,12700.889648,12548.070313,12583.879883,12583.879883,3552700
2020-09-24,12487.480469,12487.480469,12264.379883,12264.379883,12264.379883,4698500
2020-09-25,12312.940430,12385.809570,12149.809570,12232.910156,12232.910156,4286100
2020-09-28,12282.360352,12462.759766,12282.360352,12462.759766,12462.759766,3002400
2020-09-29,12488.099609,12571.339844,12429.719727,12467.730469,12467.730469,2887800
2020-09-30,12483.650391,12568.679688,12466.580078,12515.610352,12515.610352,2462100
2020-10-05,12567.879883,12637.620117,12519.120117,12548.280273,12548.280273,2876800
2020-10-06,12644.089844,12706.389648,12644.089844,12704.230469,12704.230469,3064800
2020-10-07,12667.509766,12774.360352,12619.809570,12746.370117,12746.370117,2873000
2020-10-08,12832.540039,12887.190430,12818.009766,12887.190430,12887.190430,3427200
2020-10-12,12959.150391,12997.790039,12898.889648,12955.910156,12955.910156,3714400
2020-10-13,12988.440430,12994.660156,12857.099609,12947.129883,12947.129883,3354400
2020-10-14,12927.089844,12960.000000,12895.790039,12919.309570,12919.309570,3672900
2020-10-15,12892.290039,12909.110352,12786.259766,12827.820313,12827.820313,3580300
2020-10-16,12814.160156,12896.299805,12750.370117,12750.370117,12750.370117,3718400
2020-10-19,12803.320313,12911.410156,12803.320313,12908.339844,12908.339844,2971300
2020-10-20,12889.990234,12917.750000,12862.370117,12862.370117,12862.370117,2623800
2020-10-21,12889.879883,12942.120117,12846.419922,12877.250000,12877.250000,3419400
2020-10-22,12854.969727,12917.030273,12827.400391,12917.030273,12917.030273,3683000
2020-10-23,12945.120117,12963.259766,12875.230469,12898.820313,12898.820313,3531700
2020-10-26,12923.549805,12971.580078,12894.179688,12909.030273,12909.030273,4288700
2020-10-27,12867.769531,12884.320313,12821.070313,12875.009766,12875.009766,3583700
2020-10-28,12853.759766,12879.980469,12761.330078,12793.750000,12793.750000,3657900
2020-10-29,12687.639648,12699.820313,12583.370117,12662.910156,12662.910156,3741600
2020-10-30,12651.349609,12656.290039,12546.339844,12546.339844,12546.339844,3918600
2020-11-02,12565.320313,12594.339844,12480.660156,12591.309570,12591.309570,2950900
2020-11-03,12641.280273,12760.139648,12641.280273,12736.009766,12736.009766,2946900
2020-11-04,12766.860352,12885.280273,12736.019531,12867.900391,12867.900391,3335500
2020-11-05,12878.009766,12918.799805,12840.400391,12918.799805,12918.799805,2946300
2020-11-06,12952.490234,12999.160156,12927.299805,12973.530273,12973.530273,3215100
2020-11-09,13053.980469,13149.900391,13048.669922,13127.469727,13127.469727,3696600
2020-11-10,13090.650391,13142.219727,13022.919922,13081.719727,13081.719727,4774300
2020-11-11,13067.040039,13262.190430,13067.040039,13262.190430,13262.190430,5109800
2020-11-12,13324.860352,13324.860352,13193.740234,13221.780273,13221.780273,3935700
2020-11-13,13221.799805,13273.330078,13170.120117,13273.330078,13273.330078,3526400
2020-11-16,13356.740234,13551.830078,13356.740234,13551.830078,13551.830078,3858000
2020-11-17,13723.769531,13780.120117,13593.009766,13593.009766,13593.009766,4123400
2020-11-18,13628.419922,13773.290039,13608.719727,13773.290039,13773.290039,4140300
2020-11-19,13775.259766,13785.919922,13700.040039,13722.429688,13722.429688,3973800
2020-11-20,13702.589844,13726.219727,13666.070313,13716.440430,13716.440430,3869400
2020-11-23,13793.549805,13921.160156,13793.549805,13878.009766,13878.009766,4442800
2020-11-24,13918.839844,13951.169922,13798.320313,13807.129883,13807.129883,5153400
2020-11-25,13860.950195,13893.200195,13731.809570,13738.830078,13738.830078,5163800
2020-11-26,13763.790039,13856.759766,13763.790039,13845.660156,13845.660156,4596800
2020-11-27,13833.209961,13885.009766,13811.809570,13867.089844,13867.089844,4863800
2020-11-30,13917.650391,13969.389648,13722.889648,13722.889648,13722.889648,7445200
2020-12-01,13810.549805,13885.669922,13749.709961,13885.669922,13885.669922,6561000
2020-12-02,13970.509766,13995.700195,13894.700195,13989.139648,13989.139648,6589100
2020-12-03,13988.490234,14049.580078,13940.070313,13977.089844,13977.089844,6081000
2020-12-04,14010.169922,14149.559570,14010.169922,14132.440430,14132.440430,6852600
2020-12-07,14230.000000,14306.870117,14142.019531,14256.599609,14256.599609,8157200
2020-12-08,14251.940430,14367.000000,14184.580078,14360.400391,14360.400391,6401000
2020-12-09,14336.690430,14427.410156,14336.690430,14390.139648,14390.139648,6287100
2020-12-10,14295.150391,14319.379883,14191.849609,14249.490234,14249.490234,6332100
2020-12-11,14298.589844,14353.169922,14081.419922,14261.690430,14261.690430,6398300
2020-12-14,14238.919922,14270.339844,14182.250000,14211.049805,14211.049805,5733400
2020-12-15,14206.330078,14256.549805,14053.349609,14068.519531,14068.519531,6314600
2020-12-16,14145.240234,14339.500000,14145.240234,14304.459961,14304.459961,4861300
2020-12-17,14326.160156,14338.400391,14213.490234,14258.929688,14258.929688,4300900
2020-12-18,14268.129883,14329.120117,14245.599609,14249.959961,14249.959961,5686900
2020-12-21,14273.790039,14384.959961,14166.889648,14384.959961,14384.959961,6280700
2020-12-22,14348.110352,14411.929688,14175.690430,14177.459961,14177.459961,8023200
2020-12-23,14180.700195,14247.790039,14134.870117,14223.089844,14223.089844,5537300
2020-12-24,14256.290039,14324.419922,14256.290039,14280.280273,14280.280273,5380500
2020-12-25,14306.980469,14400.830078,14296.969727,14331.419922,14331.419922,5375300
2020-12-28,14363.450195,14483.070313,14363.450195,14483.070313,14483.070313,6279800
2020-12-29,14500.910156,14547.070313,14435.030273,14472.049805,14472.049805,7396000
2020-12-30,14485.969727,14695.440430,14476.690430,14687.700195,14687.700195,6211900
2020-12-31,14704.530273,14760.059570,14646.330078,14732.530273,14732.530273,5881100
2021-01-04,14720.250000,14937.129883,14720.250000,14902.030273,14902.030273,6487600
2021-01-05,14913.639648,15000.030273,14861.990234,15000.030273,15000.030273,6302200
2021-01-06,15145.849609,15197.679688,14837.000000,14983.129883,14983.129883,7787000
2021-01-07,15059.519531,15270.400391,15049.860352,15214.000000,15214.000000,5878900
2021-01-08,15365.129883,15463.950195,15275.379883,15463.950195,15463.950195,6192800
2021-01-11,15425.580078,15557.299805,15395.730469,15557.299805,15557.299805,5319100
2021-01-12,15549.530273,15642.030273,15421.230469,15500.700195,15500.700195,6399400
2021-01-13,15550.160156,15778.519531,15550.160156,15769.980469,15769.980469,5900400
2021-01-14,15651.200195,15760.150391,15620.959961,15707.190430,15707.190430,5571500
2021-01-15,15987.160156,16041.589844,15615.110352,15616.389648,15616.389648,6418300
2021-01-18,15676.450195,15676.450195,15320.969727,15612.000000,15612.000000,5431000
2021-01-19,15716.639648,15928.139648,15716.639648,15877.370117,15877.370117,5516500
2021-01-20,15934.849609,16004.320313,15745.480469,15806.179688,15806.179688,7303000
2021-01-21,15775.730469,16238.459961,15775.730469,16153.769531,16153.769531,5268500
2021-01-22,15984.889648,16138.040039,15973.019531,16019.030273,16019.030273,5023800
2021-01-25,16006.209961,16014.959961,15772.629883,15946.540039,15946.540039,4667900
2021-01-26,15955.160156,16023.870117,15589.209961,15658.849609,15658.849609,4526600
2021-01-27,15711.759766,15837.469727,15642.120117,15701.450195,15701.450195,4293000
2021-01-28,15519.849609,15557.019531,15367.450195,15415.879883,15415.879883,5142300
2021-01-29,15544.360352,15603.410156,15138.309570,15138.309570,15138.309570,5546700
2021-02-01,15176.559570,15429.980469,15089.959961,15410.089844,15410.089844,4413200
2021-02-02,15546.690430,15838.150391,15546.690430,15760.049805,15760.049805,4965800
2021-02-03,15828.639648,15896.400391,15741.160156,15771.320313,15771.320313,5015900
2021-02-04,15697.750000,15801.370117,15606.740234,15706.219727,15706.219727,4217800
2021-02-05,15805.759766,15938.089844,15774.339844,15802.400391,15802.400391,4311100
2021-02-17,16197.450195,16406.779297,16197.450195,16362.290039,16362.290039,5847800
2021-02-18,16366.230469,16517.730469,16323.219727,16424.509766,16424.509766,5808600
2021-02-19,16376.910156,16382.700195,16211.250000,16341.379883,16341.379883,5567600
2021-02-22,16445.869141,16579.169922,16410.160156,16410.160156,16410.160156,6377000
2021-02-23,16320.879883,16467.750000,16211.750000,16443.400391,16443.400391,6508000
2021-02-24,16329.540039,16456.939453,16212.530273,16212.530273,16212.530273,6503200
2021-02-25,16376.799805,16474.050781,16322.269531,16452.179688,16452.179688,6958100
2021-02-26,16190.040039,16190.040039,15953.799805,15953.799805,15953.799805,7625000
2021-03-02,16127.870117,16262.910156,15946.879883,15946.879883,15946.879883,6314300
2021-03-03,15992.320313,16211.730469,15884.549805,16211.730469,16211.730469,5473300
2021-03-04,16091.750000,16091.750000,15840.990234,15906.410156,15906.410156,5822900
2021-03-05,15759.580078,15934.429688,15636.429688,15855.230469,15855.230469,4705600
2021-03-08,15943.370117,16074.969727,15816.500000,15820.110352,15820.110352,4746800
2021-03-09,15715.070313,15864.259766,15657.919922,15853.089844,15853.089844,5441900
2021-03-10,15921.450195,15986.070313,15857.320313,15911.669922,15911.669922,4340600
2021-03-11,15947.209961,16216.219727,15947.209961,16179.559570,16179.559570,5113400
2021-03-12,16241.549805,16298.030273,16166.349609,16255.179688,16255.179688,4907000
2021-03-15,16256.580078,16281.910156,16194.910156,16249.330078,16249.330078,4681700
